nm;bby70;bby72;bby74;bby76;bby78;bby80;bby82;bby84;bby86;bby88;bby90;LHCII;PSII core;PSI maize;C2S2M2;GoodFig2A;OffSetFig2B;ScatFig2C;DegrFig2D;a/b_9_F5;
610;0.230365;0.229695;0.22921;0.22825;0.22731;0.22623;0.225345;0.22389;0.223085;0.22257;0.221;0.24798778;0.187335496;0.190102538;0.22161665;0.197836667;0.217836667;0.218642205;0.185789898;0.189192032;
610.4;0.23185;0.23116;0.230645;0.229615;0.22878;0.22757;0.22687;0.22528;0.22449;0.223825;0.222375;0.249396098;0.188865765;0.191881176;0.223202153;0.199356667;0.219356667;0.220072964;0.186808569;0.191251527;
610.8;0.233225;0.232645;0.23205;0.23098;0.23017;0.22913;0.22823;0.22659;0.225895;0.225325;0.223545;0.25053111;0.190028769;0.19377648;0.224407655;0.200783333;0.220783333;0.221410507;0.187799606;0.192616129;
611.2;0.234825;0.233855;0.233555;0.232385;0.23155;0.230455;0.22958;0.22797;0.227285;0.2265;0.22496;0.251736207;0.191650854;0.195476704;0.225412116;0.20204;0.22204;0.222578166;0.188937023;0.194164389;
611.6;0.236085;0.235375;0.23486;0.23378;0.232905;0.231905;0.23086;0.229375;0.228545;0.22778;0.22619;0.252877951;0.193181123;0.197074806;0.226842619;0.203416667;0.223416667;0.223865942;0.189810753;0.195628656;
612;0.23725;0.236485;0.236;0.23485;0.23392;0.232865;0.231955;0.230415;0.229615;0.22885;0.227255;0.254028416;0.194803207;0.198611399;0.228034968;0.204623333;0.224623333;0.224983834;0.190759951;0.197189978;
612.4;0.23859;0.237905;0.237385;0.23619;0.235325;0.234165;0.23334;0.23161;0.23092;0.23002;0.228455;0.255100074;0.196119239;0.200013985;0.229336262;0.205776667;0.225776667;0.226048508;0.191508052;0.198169707;
612.8;0.239805;0.238915;0.2385;0.237375;0.23655;0.235255;0.234245;0.232735;0.23178;0.231025;0.229365;0.255869958;0.197404664;0.201240448;0.230204931;0.206836667;0.226836667;0.227019965;0.191905032;0.199477495;
613.2;0.24069;0.239795;0.239395;0.2382;0.237275;0.23614;0.2351;0.23351;0.232645;0.231805;0.230225;0.257242162;0.198567668;0.202546764;0.231303863;0.207823333;0.227823333;0.227918204;0.192761752;0.200472708;
613.6;0.241715;0.24093;0.24047;0.23929;0.238285;0.237095;0.236135;0.23449;0.233655;0.232665;0.23104;0.25776659;0.19954704;0.203722346;0.23244963;0.208583333;0.228583333;0.228589892;0.193691773;0.201615236;
614;0.242495;0.24182;0.241225;0.24013;0.239225;0.23798;0.23687;0.235145;0.2344;0.233445;0.231735;0.258413897;0.200648834;0.204711216;0.233388299;0.209526667;0.229526667;0.229445028;0.193842386;0.20251163;
614.4;0.243505;0.24269;0.24223;0.241005;0.240045;0.2387;0.23786;0.236;0.23501;0.234165;0.232465;0.259245146;0.201077309;0.205647055;0.23413487;0.210286667;0.230286667;0.230116946;0.194227891;0.203377133;
614.8;0.24416;0.24339;0.24283;0.241685;0.240525;0.239255;0.23824;0.23651;0.235575;0.234625;0.23287;0.259944944;0.201873049;0.206554694;0.23491801;0.21117;0.23117;0.230912311;0.194259253;0.204155143;
615.2;0.244975;0.244175;0.24355;0.24246;0.241365;0.240005;0.239;0.23709;0.236195;0.235325;0.233465;0.260763186;0.203097264;0.207290963;0.235633526;0.211653333;0.231653333;0.231307791;0.194527116;0.204766851;
615.6;0.245425;0.244615;0.243965;0.24293;0.24181;0.240455;0.239275;0.23744;0.236585;0.23558;0.233775;0.261228697;0.203158475;0.207757518;0.236154569;0.212236667;0.232236667;0.231803385;0.195068803;0.205394496;
616;0.246105;0.245195;0.24449;0.24351;0.242255;0.24089;0.239745;0.237935;0.23702;0.23582;0.23415;0.261761388;0.203648161;0.20850842;0.236602195;0.212653333;0.232653333;0.232132427;0.195117132;0.206018275;
616.4;0.246645;0.24574;0.24515;0.243865;0.242725;0.24141;0.240195;0.23827;0.237215;0.236225;0.23437;0.261701861;0.204474506;0.209042437;0.236701404;0.212956667;0.232956667;0.232348249;0.19529672;0.206561254;
616.8;0.24684;0.245875;0.245385;0.244225;0.242915;0.24147;0.240365;0.2384;0.23746;0.23625;0.23444;0.262272962;0.204260268;0.209440177;0.236825876;0.213263333;0.233263333;0.232567517;0.195346593;0.206690443;
617.2;0.24722;0.246195;0.245645;0.244415;0.24314;0.24168;0.24044;0.23864;0.237525;0.23645;0.23436;0.262543516;0.204352084;0.209613094;0.237386392;0.213526667;0.233526667;0.232743566;0.195287447;0.206788178;
617.6;0.247525;0.246425;0.24596;0.244665;0.243305;0.241835;0.24049;0.23868;0.237635;0.236355;0.23438;0.262700064;0.204290873;0.209800639;0.237342183;0.213633333;0.233633333;0.232763061;0.194875687;0.207077269;
618;0.24769;0.24684;0.246075;0.24471;0.24347;0.24195;0.240865;0.2387;0.237635;0.23636;0.23435;0.262659665;0.203739977;0.209910965;0.236974822;0.213656667;0.233656667;0.232699335;0.194867562;0.20701788;
618.4;0.24765;0.24675;0.24603;0.24466;0.24328;0.241835;0.240495;0.238625;0.23729;0.23602;0.23406;0.262545354;0.20398482;0.209843331;0.23667746;0.213606667;0.233606667;0.232562389;0.194327279;0.206856725;
618.8;0.247495;0.24653;0.24589;0.24462;0.243135;0.241585;0.24046;0.238265;0.23709;0.235705;0.23368;0.262759286;0.20358695;0.209763524;0.236652988;0.213396667;0.233396667;0.232265555;0.194300928;0.206607714;
619.2;0.247615;0.24672;0.246025;0.244495;0.243115;0.241415;0.240265;0.23808;0.2368;0.2355;0.23347;0.262587895;0.203250291;0.20956062;0.236751142;0.213316667;0.233316667;0.232098834;0.193858726;0.206801151;
619.6;0.247485;0.246345;0.24554;0.244145;0.2427;0.24116;0.239875;0.237655;0.236445;0.234975;0.232895;0.262198896;0.202974842;0.209394309;0.23650167;0.213063333;0.233063333;0.231758891;0.193345533;0.20620265;
620;0.247365;0.246165;0.245285;0.24387;0.242515;0.240945;0.239555;0.2374;0.236035;0.234475;0.2324;0.261820305;0.202546367;0.208925788;0.236263516;0.212756667;0.232756667;0.231365726;0.193226353;0.205659518;
620.4;0.246925;0.24587;0.244995;0.24351;0.242;0.240385;0.238875;0.236695;0.235405;0.23388;0.23175;0.261520369;0.201873049;0.208354156;0.235597474;0.21224;0.23224;0.230762673;0.192479651;0.205322389;
620.8;0.246585;0.24556;0.244825;0.243285;0.24181;0.240175;0.23865;0.23634;0.235055;0.23344;0.231195;0.26127736;0.201199731;0.207703522;0.235317474;0.211853333;0.231853333;0.230289731;0.192071994;0.204806535;
621.2;0.246165;0.245125;0.244145;0.24251;0.241135;0.23931;0.237925;0.235465;0.234255;0.232595;0.230355;0.260911622;0.200526412;0.207065745;0.234643279;0.211226667;0.231226667;0.229576901;0.191519923;0.203949919;
621.6;0.245845;0.244595;0.24375;0.242145;0.240715;0.238925;0.237455;0.23506;0.23365;0.23194;0.2296;0.260643515;0.199577646;0.206264781;0.234101972;0.210793333;0.230793333;0.229057514;0.190911594;0.202618642;
622;0.24534;0.24406;0.24312;0.24159;0.240015;0.23818;0.236625;0.234295;0.23279;0.23105;0.22869;0.2600363;0.198506458;0.205448086;0.233292513;0.209986667;0.229986667;0.228164906;0.190043034;0.20187078;
622.4;0.244645;0.24337;0.24237;0.240835;0.23923;0.23748;0.2359;0.23354;0.23199;0.230285;0.227755;0.259812419;0.197527086;0.20441388;0.2323999;0.209376667;0.229376667;0.227469074;0.189287518;0.200684631;
622.8;0.243965;0.242915;0.241935;0.240145;0.23861;0.23671;0.23501;0.23253;0.231055;0.22924;0.22678;0.259059826;0.195966212;0.203322391;0.231787275;0.208663333;0.228663333;0.226670018;0.188298756;0.199893729;
623.2;0.24333;0.24219;0.241095;0.239375;0.237815;0.23577;0.234145;0.23176;0.230055;0.22822;0.22584;0.258321619;0.194650181;0.202191802;0.230928079;0.207783333;0.227783333;0.225704407;0.18774026;0.198554665;
623.6;0.24273;0.24149;0.240585;0.23869;0.2369;0.235105;0.23343;0.23113;0.229385;0.227365;0.22489;0.258067898;0.193487176;0.200898383;0.230073092;0.20697;0.22697;0.224805572;0.186945834;0.197408669;
624;0.24212;0.24092;0.23982;0.23792;0.2364;0.234325;0.232565;0.230015;0.22844;0.226465;0.223945;0.257461141;0.192293567;0.199520247;0.228952589;0.205976667;0.225976667;0.223726847;0.18589836;0.195742361;
624.4;0.2416;0.2401;0.23896;0.23726;0.235565;0.23351;0.23199;0.229305;0.22768;0.22567;0.223195;0.256997925;0.190671482;0.19809484;0.22817313;0.20506;0.22506;0.222724897;0.185303861;0.194350205;
624.8;0.24077;0.23932;0.238375;0.236525;0.234735;0.23281;0.230825;0.22835;0.226595;0.224535;0.22209;0.256019308;0.189202424;0.196603283;0.227184725;0.20422;0.22422;0.221799724;0.184359282;0.193125837;
625.2;0.24005;0.23865;0.23758;0.23565;0.23393;0.23185;0.23025;0.227525;0.225845;0.223755;0.221325;0.255860314;0.187519128;0.195164226;0.226146849;0.20334;0.22334;0.220834659;0.18383367;0.191737901;
625.6;0.239165;0.237805;0.23687;0.2349;0.233235;0.231095;0.22925;0.226635;0.224965;0.22286;0.220435;0.255297935;0.185713411;0.19357241;0.225379751;0.20246;0.22246;0.219869703;0.182587143;0.190086184;
626;0.238635;0.23723;0.23599;0.234345;0.232585;0.230525;0.22856;0.22592;0.22433;0.222205;0.219725;0.255316911;0.184366775;0.191804796;0.224743181;0.201446667;0.221446667;0.218771523;0.181813037;0.188079686;
626.4;0.238;0.2365;0.23539;0.233505;0.231785;0.229735;0.227895;0.225245;0.223575;0.22143;0.218925;0.255082166;0.182316215;0.190162555;0.223662151;0.200546667;0.220546667;0.217786784;0.180985246;0.186417231;
626.8;0.2375;0.2361;0.234885;0.23299;0.231285;0.229265;0.22739;0.22468;0.223115;0.22106;0.21849;0.255346293;0.180663525;0.188386157;0.223090845;0.19983;0.21983;0.216985487;0.180259015;0.184868068;
627.2;0.236715;0.23551;0.234305;0.232465;0.23077;0.22862;0.22668;0.224185;0.22254;0.22051;0.21806;0.255422348;0.178949624;0.186680753;0.222423747;0.199083333;0.219083333;0.216154297;0.179511457;0.183042643;
627.6;0.23656;0.235245;0.234105;0.232275;0.230495;0.22838;0.22655;0.22397;0.22239;0.220225;0.2178;0.25579696;0.176776642;0.185039614;0.22189244;0.19822;0.21822;0.215206549;0.178884834;0.181344864;
628;0.23632;0.234875;0.23375;0.23179;0.23001;0.228125;0.226145;0.223685;0.22205;0.220145;0.21766;0.256613059;0.175032136;0.183178459;0.221599287;0.19769;0.21769;0.214592241;0.178432319;0.179635789;
628.4;0.23616;0.234745;0.23358;0.23157;0.2301;0.227995;0.226335;0.22372;0.22216;0.219995;0.2178;0.257063422;0.173257024;0.181505092;0.220900619;0.197126667;0.217126667;0.213944708;0.177917965;0.178179371;
628.8;0.236075;0.234685;0.23361;0.23186;0.230095;0.22821;0.226395;0.22385;0.22236;0.22051;0.218235;0.257839123;0.170992226;0.179767505;0.220642202;0.196753333;0.216753333;0.213487281;0.177885008;0.176119979;
629.2;0.23604;0.234625;0.233605;0.231895;0.230195;0.22814;0.226565;0.223935;0.2226;0.22063;0.218455;0.258953474;0.169400747;0.178051739;0.220752203;0.19645;0.21645;0.213099962;0.177197809;0.174964241;
629.6;0.23615;0.23484;0.233755;0.232215;0.23039;0.228475;0.226945;0.22449;0.223175;0.22122;0.219105;0.260659738;0.167472608;0.176406423;0.220597203;0.196203333;0.216203333;0.212769416;0.177457747;0.173673532;
630;0.23673;0.23545;0.234455;0.232795;0.23128;0.229425;0.227845;0.22534;0.22397;0.2223;0.22032;0.262484447;0.166095366;0.174796568;0.221093774;0.196333333;0.216333333;0.212815643;0.177474646;0.172204322;
630.4;0.237005;0.235875;0.23482;0.23335;0.231795;0.22995;0.22852;0.22598;0.224915;0.223215;0.22131;0.264353381;0.16395299;0.173358008;0.221555608;0.196476667;0.216476667;0.21287531;0.177950913;0.170643099;
630.8;0.23799;0.23697;0.236095;0.23452;0.232895;0.231235;0.229815;0.227465;0.22651;0.22475;0.22293;0.266729757;0.162514538;0.171926294;0.221973234;0.196896667;0.216896667;0.21321175;0.178351133;0.169585273;
631.2;0.239095;0.238035;0.237265;0.235695;0.234255;0.232645;0.231245;0.228945;0.228015;0.2264;0.22489;0.269565064;0.161443349;0.170644074;0.223239792;0.197483333;0.217483333;0.213714961;0.178917374;0.168905226;
631.6;0.24047;0.239385;0.23851;0.23739;0.23593;0.23434;0.2331;0.23093;0.23008;0.228635;0.22698;0.272520652;0.160096713;0.169526864;0.224624767;0.198316667;0.218316667;0.214464946;0.179511697;0.167639623;
632;0.242135;0.240925;0.24031;0.239095;0.23772;0.236275;0.235125;0.233065;0.232255;0.23071;0.22949;0.275873807;0.158382812;0.168429761;0.226053951;0.19931;0.21931;0.215375036;0.180514874;0.166735224;
632.4;0.243805;0.24271;0.242305;0.24101;0.23979;0.238525;0.2374;0.235465;0.234815;0.2334;0.2322;0.27959071;0.156852543;0.167495177;0.227546037;0.200653333;0.220653333;0.216635231;0.181993772;0.165987486;
632.8;0.246185;0.245125;0.24464;0.24362;0.24249;0.24127;0.240215;0.238485;0.23782;0.2366;0.2356;0.28398614;0.155842566;0.166636104;0.229691527;0.202053333;0.222053333;0.217952198;0.183571329;0.165777807;
633.2;0.24846;0.24741;0.24714;0.24614;0.24505;0.24397;0.24309;0.2415;0.240985;0.23975;0.239;0.288540566;0.155077432;0.166011132;0.232150435;0.203873333;0.223873333;0.21968927;0.185216224;0.165346708;
633.6;0.251365;0.2505;0.25022;0.24938;0.24832;0.247295;0.246585;0.245075;0.2447;0.243675;0.242995;0.293428747;0.154128665;0.165498337;0.234875912;0.205843333;0.225843333;0.221576447;0.187019229;0.165286763;
634;0.25433;0.25357;0.253485;0.252765;0.251805;0.2509;0.25042;0.248885;0.24865;0.247775;0.24736;0.299181691;0.153394136;0.165254246;0.237978488;0.208103333;0.228103333;0.223753728;0.189110002;0.164950471;
634.4;0.25782;0.257165;0.257055;0.25634;0.25565;0.25481;0.25434;0.25295;0.252945;0.25227;0.25184;0.305006558;0.152843239;0.165119475;0.240856341;0.210723333;0.230723333;0.226291114;0.191702443;0.165372869;
634.8;0.261645;0.261055;0.261075;0.2606;0.259995;0.259295;0.258915;0.2577;0.25791;0.257255;0.25706;0.311457462;0.152445369;0.165095284;0.244333389;0.213553333;0.233553333;0.229038603;0.194370728;0.165809602;
635.2;0.2656;0.26515;0.26509;0.26485;0.264305;0.26371;0.26365;0.26255;0.262735;0.262335;0.262225;0.318512524;0.151802657;0.16533903;0.248473314;0.216723333;0.236723333;0.232126197;0.197250691;0.166577389;
635.6;0.2701;0.269735;0.26992;0.26965;0.26927;0.26888;0.26872;0.267735;0.26822;0.268115;0.26816;0.325847014;0.151802657;0.165818333;0.252895086;0.22015;0.24015;0.235470561;0.200432749;0.167489976;
636;0.275085;0.274835;0.275195;0.27514;0.27472;0.274465;0.274425;0.27372;0.274285;0.274145;0.27455;0.333701495;0.152353553;0.166347399;0.257320011;0.22399;0.24399;0.239228362;0.203822821;0.168681498;
636.4;0.280145;0.279865;0.28032;0.280525;0.280165;0.279995;0.2803;0.279645;0.280355;0.28037;0.280965;0.342154622;0.152322948;0.16705378;0.262237034;0.228183333;0.248183333;0.243339599;0.207654521;0.170322433;
636.8;0.28586;0.285915;0.286465;0.28658;0.28642;0.28649;0.286745;0.286285;0.287175;0.287325;0.28805;0.350992766;0.152659607;0.168189509;0.267378002;0.232413333;0.252413333;0.247487606;0.211569582;0.171692406;
637.2;0.29191;0.292005;0.292565;0.29287;0.29293;0.29314;0.293595;0.293165;0.29415;0.294465;0.29541;0.359982716;0.153485952;0.16956628;0.273318166;0.23719;0.25719;0.252182384;0.215949416;0.173110637;
637.6;0.29826;0.298415;0.29906;0.29951;0.29979;0.300035;0.30062;0.30024;0.30145;0.30193;0.3029;0.369556162;0.154404113;0.170920558;0.278913342;0.2422;0.2622;0.257110597;0.220198464;0.175239976;
638;0.304685;0.30504;0.305885;0.306555;0.30671;0.30725;0.30791;0.307835;0.309015;0.309545;0.310965;0.379472696;0.155720144;0.172618811;0.285275868;0.247416667;0.267416667;0.262245579;0.225168383;0.177552045;
638.4;0.311615;0.31204;0.31295;0.31381;0.31411;0.31469;0.315585;0.3155;0.316885;0.31761;0.319175;0.389976402;0.157158597;0.174537558;0.291807075;0.25283;0.27283;0.26757733;0.23032089;0.180055343;
638.8;0.319075;0.319565;0.320645;0.32143;0.32187;0.322765;0.32361;0.32355;0.32519;0.326155;0.32781;0.400554172;0.158750077;0.176826252;0.29871249;0.25876;0.27876;0.27342585;0.235261798;0.18251933;
639.2;0.32646;0.32722;0.32833;0.329255;0.32992;0.330665;0.331675;0.331855;0.333595;0.334655;0.33646;0.41121871;0.160861847;0.179378613;0.305652378;0.264783333;0.284783333;0.279367805;0.240853249;0.185974087;
639.6;0.33459;0.33533;0.336655;0.337675;0.338275;0.339075;0.340495;0.34062;0.3427;0.343565;0.345715;0.422608754;0.163126645;0.182122705;0.312994363;0.271073333;0.291073333;0.285576529;0.246925961;0.189376797;
640;0.34261;0.343445;0.34462;0.34586;0.34657;0.3476;0.34903;0.34931;0.35145;0.35255;0.35477;0.434178452;0.165330232;0.185055961;0.320629502;0.277513333;0.297513333;0.291935354;0.252954607;0.192976408;
640.4;0.3511;0.351895;0.35351;0.35462;0.35551;0.356515;0.358165;0.35851;0.360575;0.36196;0.36429;0.445993302;0.167962294;0.188360458;0.328842518;0.284086667;0.304086667;0.298427615;0.259139361;0.196695196;
640.8;0.359635;0.360475;0.36205;0.36337;0.364355;0.365485;0.367125;0.367595;0.370015;0.371115;0.37379;0.457865385;0.170777989;0.191771794;0.336880283;0.291003333;0.311003333;0.305263309;0.265715477;0.200611406;
641.2;0.368385;0.36945;0.37101;0.372475;0.373345;0.374755;0.37642;0.376875;0.37926;0.380685;0.383375;0.469451612;0.174113974;0.195599767;0.34518409;0.298213333;0.318213333;0.312392438;0.272012283;0.204903093;
641.6;0.37704;0.377885;0.379715;0.381285;0.382385;0.383805;0.38549;0.38593;0.38848;0.38993;0.3927;0.481473815;0.177419355;0.199857827;0.353151327;0.30551;0.32551;0.319608335;0.278893662;0.209026197;
642;0.38626;0.38722;0.388875;0.390675;0.391755;0.393155;0.39497;0.395495;0.39804;0.39942;0.40239;0.493312231;0.181367448;0.204262069;0.361515662;0.312913333;0.332913333;0.326930999;0.285439463;0.214217767;
642.4;0.39537;0.39643;0.398295;0.399925;0.401155;0.402505;0.404485;0.405045;0.40763;0.409045;0.41205;0.505260369;0.185315541;0.209001064;0.370549457;0.320423333;0.340423333;0.33436043;0.292506539;0.219335515;
642.8;0.404505;0.405705;0.407435;0.409265;0.410405;0.41187;0.41386;0.41439;0.417105;0.41855;0.42145;0.517113323;0.189783926;0.213952389;0.378984583;0.327953333;0.347953333;0.341809961;0.299594527;0.224760495;
643.2;0.41397;0.415205;0.416995;0.41876;0.42002;0.42149;0.42335;0.424075;0.426665;0.42807;0.43104;0.52841262;0.194895024;0.219216767;0.387651544;0.335653333;0.355653333;0.349429592;0.307010917;0.230357966;
643.6;0.42309;0.42442;0.42624;0.42815;0.429315;0.43079;0.43281;0.433245;0.43581;0.437235;0.440385;0.540132592;0.199791883;0.224780231;0.396625603;0.343346667;0.363346667;0.357042657;0.314151005;0.236431284;
644;0.43245;0.433785;0.43582;0.4375;0.43868;0.44013;0.442265;0.442615;0.445215;0.446635;0.449715;0.551279473;0.205851748;0.230695778;0.405465201;0.351113333;0.371113333;0.364729154;0.321416821;0.242844094;
644.4;0.441795;0.442865;0.44497;0.446535;0.4479;0.44924;0.451145;0.4517;0.45424;0.45558;0.458645;0.562236293;0.211605558;0.236996417;0.41426137;0.358996667;0.378996667;0.372532418;0.32903464;0.249209575;
644.8;0.4511;0.452045;0.454135;0.456015;0.45712;0.458465;0.46037;0.46077;0.463155;0.464675;0.46766;0.572568912;0.218093897;0.243736845;0.422845441;0.36674;0.38674;0.380195782;0.336329647;0.256407085;
645.2;0.460135;0.46107;0.46334;0.464785;0.465955;0.467435;0.469275;0.46961;0.47213;0.47326;0.476305;0.582682088;0.225255555;0.250789815;0.431926083;0.374803333;0.394803333;0.388179244;0.343414971;0.263472545;
645.6;0.469375;0.47041;0.47222;0.47393;0.475035;0.47633;0.47826;0.47852;0.48102;0.48214;0.485065;0.592970938;0.231499051;0.258287836;0.440310406;0.382456667;0.402456667;0.395752805;0.351500288;0.271189158;
646;0.47854;0.479385;0.481225;0.48292;0.48408;0.485245;0.48704;0.487225;0.48972;0.49081;0.493515;0.602694811;0.238966763;0.266154607;0.448527115;0.390593333;0.410593333;0.403809798;0.359423488;0.279220627;
646.4;0.48761;0.488335;0.490175;0.49175;0.49269;0.493935;0.495685;0.495995;0.49818;0.499235;0.50197;0.611353452;0.246740528;0.274384989;0.457123548;0.39861;0.41861;0.411746891;0.36714579;0.287820578;
646.8;0.496495;0.49748;0.499175;0.500755;0.5015;0.502775;0.504435;0.504615;0.506835;0.507685;0.510355;0.620493218;0.256258799;0.283089191;0.465976827;0.4066;0.4266;0.419657414;0.37511231;0.296691717;
647.2;0.505375;0.506255;0.508045;0.50949;0.51035;0.5115;0.51313;0.51318;0.51526;0.51614;0.518635;0.628942364;0.265746465;0.292362552;0.474966414;0.41467;0.43467;0.427648036;0.382862068;0.306332254;
647.6;0.514055;0.515185;0.51693;0.51817;0.519155;0.5201;0.52158;0.52169;0.523845;0.524445;0.52703;0.637169467;0.275540185;0.302064664;0.484041;0.42311;0.44311;0.436008757;0.390942246;0.316159517;
648;0.52318;0.523935;0.52558;0.527;0.52763;0.52854;0.53018;0.53026;0.53218;0.532795;0.535165;0.644892955;0.28616025;0.312301025;0.493124267;0.431603333;0.451603333;0.444422907;0.399583597;0.326612413;
648.4;0.53198;0.532855;0.534435;0.5357;0.536315;0.53742;0.5389;0.538815;0.54054;0.54145;0.543635;0.652650567;0.297178184;0.323048764;0.502500424;0.440043333;0.460043333;0.452783823;0.407804507;0.337619562;
